code,name,market,big_theme,primary_theme,secondary_theme_1,secondary_theme_2,secondary_theme_3,industry,legacy_theme_count,legacy_theme_all,event_theme_all,classification_source,confidence
286940,롯데이노베이트,KOSPI,2차전지·전기차,전기차(충전소/충전기),전기차 화재 방지(배터리 열폭주 등),피지컬 AI/휴머노이드 로봇,지능형로봇/인공지능(AI),IT서비스,8,SI(시스템통합) | 메타버스(Metaverse) | 밸류업(24년 기업가치 제고계획 발표) | 블록체인 | 전기차 화재 방지(배터리 열폭주 등) | 전기차(충전소/충전기) | 지능형로봇/인공지능(AI) | 피지컬 AI/휴머노이드 로봇,밸류업(24년 기업가치 제고계획 발표),legacy_theme,높음
004250,NPC,KOSPI,2차전지·전기차,폐배터리,,,,포장재,1,폐배터리,,legacy_theme,높음
004255,NPC우,KOSPI,2차전지·전기차,폐배터리,,,,포장재,1,폐배터리,,legacy_theme_inherited,중간
017860,DS단석,KOSPI,2차전지·전기차,폐배터리,,,,화학,1,폐배터리,,legacy_theme,높음
007110,일신석재,KOSPI,건설·인프라,DMZ 평화공원,남북경협,,,건축자재,2,DMZ 평화공원 | 남북경협,,legacy_theme,높음
001260,남광토건,KOSPI,건설·인프라,GTX(수도권 광역급행철도),건설 중소형,철도,남북경협,건설,4,GTX(수도권 광역급행철도) | 건설 중소형 | 남북경협 | 철도,,legacy_theme,높음
002150,도화엔지니어링,KOSPI,건설·인프라,GTX(수도권 광역급행철도),철도,태양광에너지,수자원(양적/질적 개선),건설,6,GTX(수도권 광역급행철도) | 남북경협 | 수자원(양적/질적 개선) | 전후 재건(우크라/중동 전쟁 등) | 철도 | 태양광에너지,,legacy_theme,높음
002990,금호건설,KOSPI,건설·인프라,GTX(수도권 광역급행철도),건설 중소형,수자원(양적/질적 개선),,건설,3,GTX(수도권 광역급행철도) | 건설 중소형 | 수자원(양적/질적 개선),,legacy_theme,높음
002995,금호건설우,KOSPI,건설·인프라,GTX(수도권 광역급행철도),건설 중소형,수자원(양적/질적 개선),,건설,3,GTX(수도권 광역급행철도) | 건설 중소형 | 수자원(양적/질적 개선),,legacy_theme_inherited,중간
005960,동부건설,KOSPI,건설·인프라,GTX(수도권 광역급행철도),건설 중소형,,,건설,2,GTX(수도권 광역급행철도) | 건설 중소형,,legacy_theme,높음
005965,동부건설우,KOSPI,건설·인프라,GTX(수도권 광역급행철도),건설 중소형,,,건설,2,GTX(수도권 광역급행철도) | 건설 중소형,,legacy_theme_inherited,중간
009410,태영건설,KOSPI,건설·인프라,GTX(수도권 광역급행철도),건설 중소형,폐기물처리,수자원(양적/질적 개선),건설,4,GTX(수도권 광역급행철도) | 건설 중소형 | 수자원(양적/질적 개선) | 폐기물처리,,legacy_theme,높음
009415,태영건설우,KOSPI,건설·인프라,GTX(수도권 광역급행철도),건설 중소형,폐기물처리,수자원(양적/질적 개선),건설,4,GTX(수도권 광역급행철도) | 건설 중소형 | 수자원(양적/질적 개선) | 폐기물처리,,legacy_theme_inherited,중간
014790,HL D&I,KOSPI,건설·인프라,GTX(수도권 광역급행철도),건설 중소형,,,건설,2,GTX(수도권 광역급행철도) | 건설 중소형,,legacy_theme,높음
028100,동아지질,KOSPI,건설·인프라,GTX(수도권 광역급행철도),철도,해저터널(지하화/지하도로 등),,건설,4,GTX(수도권 광역급행철도) | 재난/안전(지진/화재 등) | 철도 | 해저터널(지하화/지하도로 등),재난/안전(지진/화재 등),legacy_theme,높음
064350,현대로템,KOSPI,건설·인프라,GTX(수도권 광역급행철도),우주항공산업(누리호/인공위성 등),철도,수소에너지(수소차/연료전지 등),우주항공과국방,6,GTX(수도권 광역급행철도) | 방위산업/전쟁 및 테러 | 수소에너지(수소차/연료전지 등) | 우주항공산업(누리호/인공위성 등) | 철도 | 코리아 밸류업 지수(Korea Value-up Index),코리아 밸류업 지수(Korea Value-up Index),legacy_theme,높음
000720,현대건설,KOSPI,건설·인프라,건설 대표주,원자력발전소 해체,GTX(수도권 광역급행철도),풍력에너지,건설,10,GTX(수도권 광역급행철도) | UAM(도심항공모빌리티) | 건설 대표주 | 남북경협 | 밸류업(25년 기업가치 제고계획 발표) | 원자력발전 | 원자력발전소 해체 | 전후 재건(우크라/중동 전쟁 등) | 테마파크 | 풍력에너지,밸류업(25년 기업가치 제고계획 발표),legacy_theme,높음
000725,현대건설우,KOSPI,건설·인프라,건설 대표주,원자력발전소 해체,GTX(수도권 광역급행철도),풍력에너지,건설,10,GTX(수도권 광역급행철도) | UAM(도심항공모빌리티) | 건설 대표주 | 남북경협 | 밸류업(25년 기업가치 제고계획 발표) | 원자력발전 | 원자력발전소 해체 | 전후 재건(우크라/중동 전쟁 등) | 테마파크 | 풍력에너지,밸류업(25년 기업가치 제고계획 발표),legacy_theme_inherited,중간
006360,GS건설,KOSPI,건설·인프라,건설 대표주,GTX(수도권 광역급행철도),원자력발전,모듈러주택,건설,6,GTX(수도권 광역급행철도) | 건설 대표주 | 모듈러주택 | 수자원(양적/질적 개선) | 원자력발전 | 전후 재건(우크라/중동 전쟁 등),,legacy_theme,높음
028260,삼성물산,KOSPI,건설·인프라,건설 대표주,태양광에너지,S7(삼성전자/SK하이닉스 등),종합상사,복합기업,9,S7(삼성전자/SK하이닉스 등) | 건설 대표주 | 모듈러주택 | 자원개발 | 전후 재건(우크라/중동 전쟁 등) | 종합상사 | 지주사 | 태양광에너지 | 패션/의류,,legacy_theme,높음
047040,대우건설,KOSPI,건설·인프라,건설 대표주,GTX(수도권 광역급행철도),원자력발전,수자원(양적/질적 개선),건설,5,GTX(수도권 광역급행철도) | 건설 대표주 | 수자원(양적/질적 개선) | 원자력발전 | 전후 재건(우크라/중동 전쟁 등),,legacy_theme,높음
294870,IPARK현대산업개발,KOSPI,건설·인프라,건설 대표주,GTX(수도권 광역급행철도),호텔/리조트,부동산 보유 자산주,건설,4,GTX(수도권 광역급행철도) | 건설 대표주 | 부동산 보유 자산주 | 호텔/리조트,,legacy_theme,높음
375500,DL이앤씨,KOSPI,건설·인프라,건설 대표주,GTX(수도권 광역급행철도),원자력발전,전후 재건(우크라/중동 전쟁 등),건설,4,GTX(수도권 광역급행철도) | 건설 대표주 | 원자력발전 | 전후 재건(우크라/중동 전쟁 등),,legacy_theme,높음
002460,HS화성,KOSPI,건설·인프라,건설 중소형,,,,건설,1,건설 중소형,,legacy_theme,높음
002780,진흥기업,KOSPI,건설·인프라,건설 중소형,,,,건설,1,건설 중소형,,legacy_theme,높음
002785,진흥기업우B,KOSPI,건설·인프라,건설 중소형,,,,건설,1,건설 중소형,,legacy_theme_inherited,중간
002787,진흥기업2우B,KOSPI,건설·인프라,건설 중소형,,,,건설,1,건설 중소형,,legacy_theme_inherited,중간
003070,코오롱글로벌,KOSPI,건설·인프라,건설 중소형,풍력에너지,태양광에너지,종합상사,건설,6,건설 중소형 | 모듈러주택 | 수자원(양적/질적 개선) | 종합상사 | 태양광에너지 | 풍력에너지,,legacy_theme,높음
003075,코오롱글로벌우,KOSPI,건설·인프라,건설 중소형,풍력에너지,태양광에너지,종합상사,건설,6,건설 중소형 | 모듈러주택 | 수자원(양적/질적 개선) | 종합상사 | 태양광에너지 | 풍력에너지,,legacy_theme_inherited,중간
004960,한신공영,KOSPI,건설·인프라,건설 중소형,모듈러주택,,,건설,2,건설 중소형 | 모듈러주택,,legacy_theme,높음
010780,아이에스동서,KOSPI,건설·인프라,건설 중소형,폐배터리,부동산 보유 자산주,,건설,3,건설 중소형 | 부동산 보유 자산주 | 폐배터리,,legacy_theme,높음
010960,삼호개발,KOSPI,건설·인프라,건설 중소형,,,,건설,1,건설 중소형,,legacy_theme,높음
013360,일성건설,KOSPI,건설·인프라,건설 중소형,,,,건설,1,건설 중소형,,legacy_theme,높음
013580,계룡건설,KOSPI,건설·인프라,건설 중소형,,,,건설,1,건설 중소형,,legacy_theme,높음
013700,까뮤이앤씨,KOSPI,건설·인프라,건설 중소형,,,,건설,1,건설 중소형,,legacy_theme,높음
003010,혜인,KOSPI,건설·인프라,건설기계,태양광에너지,방위산업/전쟁 및 테러,전후 재건(우크라/중동 전쟁 등),기계,5,건설기계 | 방위산업/전쟁 및 테러 | 전후 재건(우크라/중동 전쟁 등) | 태양광에너지 | 환율하락 수혜,환율하락 수혜,legacy_theme,높음
015230,대창단조,KOSPI,건설·인프라,건설기계,,,,기계,1,건설기계,,legacy_theme,높음
017550,수산세보틱스,KOSPI,건설·인프라,건설기계,전후 재건(우크라/중동 전쟁 등),,,기계,2,건설기계 | 전후 재건(우크라/중동 전쟁 등),,legacy_theme,높음
079900,전진건설로봇,KOSPI,건설·인프라,건설기계,전후 재건(우크라/중동 전쟁 등),,,기계,2,건설기계 | 전후 재건(우크라/중동 전쟁 등),,legacy_theme,높음
210540,디와이파워,KOSPI,건설·인프라,건설기계,전후 재건(우크라/중동 전쟁 등),,,기계,2,건설기계 | 전후 재건(우크라/중동 전쟁 등),,legacy_theme,높음
241560,두산밥캣,KOSPI,건설·인프라,건설기계,지주사,,,기계,4,건설기계 | 밸류업(24년 기업가치 제고계획 발표) | 지주사 | 코리아 밸류업 지수(Korea Value-up Index),밸류업(24년 기업가치 제고계획 발표) | 코리아 밸류업 지수(Korea Value-up Index),legacy_theme,높음
267270,HD건설기계,KOSPI,건설·인프라,건설기계,전후 재건(우크라/중동 전쟁 등),,,기계,3,건설기계 | 밸류업(24년 기업가치 제고계획 발표) | 전후 재건(우크라/중동 전쟁 등),밸류업(24년 기업가치 제고계획 발표),legacy_theme,높음
005750,대림바스,KOSPI,건설·인프라,리모델링/인테리어,,,,건축제품,1,리모델링/인테리어,,legacy_theme,높음
006570,대림통상,KOSPI,건설·인프라,리모델링/인테리어,,,,건축제품,1,리모델링/인테리어,,legacy_theme,높음
344820,KCC글라스,KOSPI,건설·인프라,리모델링/인테리어,,,,건축자재,1,리모델링/인테리어,,legacy_theme,높음
446070,유니드비티플러스,KOSPI,건설·인프라,리모델링/인테리어,,,,건축자재,1,리모델링/인테리어,,legacy_theme,높음
028050,삼성E&A,KOSPI,건설·인프라,수자원(양적/질적 개선),전후 재건(우크라/중동 전쟁 등),,,건설,2,수자원(양적/질적 개선) | 전후 재건(우크라/중동 전쟁 등),,legacy_theme,높음
000910,유니온,KOSPI,건설·인프라,시멘트/레미콘,요소수,희귀금속(희토류 등),,건축자재,3,시멘트/레미콘 | 요소수 | 희귀금속(희토류 등),,legacy_theme,높음
001520,동양,KOSPI,건설·인프라,시멘트/레미콘,마스크,,,건축자재,2,마스크 | 시멘트/레미콘,,legacy_theme,높음
001525,동양우,KOSPI,건설·인프라,시멘트/레미콘,마스크,,,건축자재,2,마스크 | 시멘트/레미콘,,legacy_theme_inherited,중간
001527,동양2우B,KOSPI,건설·인프라,시멘트/레미콘,마스크,,,건축자재,2,마스크 | 시멘트/레미콘,,legacy_theme_inherited,중간
004980,성신양회,KOSPI,건설·인프라,시멘트/레미콘,,,,건축자재,1,시멘트/레미콘,,legacy_theme,높음
004985,성신양회우,KOSPI,건설·인프라,시멘트/레미콘,,,,건축자재,1,시멘트/레미콘,,legacy_theme_inherited,중간
011390,부산산업,KOSPI,건설·인프라,시멘트/레미콘,철도,해저터널(지하화/지하도로 등),,건축자재,3,시멘트/레미콘 | 철도 | 해저터널(지하화/지하도로 등),,legacy_theme,높음
183190,아세아시멘트,KOSPI,건설·인프라,시멘트/레미콘,,,,건축자재,1,시멘트/레미콘,,legacy_theme,높음
300720,한일시멘트,KOSPI,건설·인프라,시멘트/레미콘,,,,건축자재,1,시멘트/레미콘,,legacy_theme,높음
001470,삼부토건,KOSPI,건설·인프라,업종:건설,,,,건설,0,,,industry_fallback,중간
002410,범양건영,KOSPI,건설·인프라,업종:건설,,,,건설,0,,,industry_fallback,중간
010400,우진아이엔에스,KOSPI,건설·인프라,업종:건설,,,,건설,0,,,industry_fallback,중간
002030,아세아,KOSPI,건설·인프라,지주사,,,,건축자재,1,지주사,,legacy_theme,높음
003300,한일홀딩스,KOSPI,건설·인프라,지주사,,,,건축자재,1,지주사,,legacy_theme,높음
023350,한국종합기술,KOSPI,건설·인프라,철도,테마파크,수자원(양적/질적 개선),,건설,4,수자원(양적/질적 개선) | 재난/안전(지진/화재 등) | 철도 | 테마파크,재난/안전(지진/화재 등),legacy_theme,높음
039570,HDC랩스,KOSPI,건설·인프라,철도,스마트홈(홈네트워크),,,건설,2,스마트홈(홈네트워크) | 철도,,legacy_theme,높음
000320,노루홀딩스,KOSPI,건설·인프라,페인트,지주사,,,건축자재,2,지주사 | 페인트,,legacy_theme,높음
000325,노루홀딩스우,KOSPI,건설·인프라,페인트,지주사,,,건축자재,2,지주사 | 페인트,,legacy_theme_inherited,중간
000860,강남제비스코,KOSPI,건설·인프라,페인트,,,,건축자재,1,페인트,,legacy_theme,높음
007210,벽산,KOSPI,건설·인프라,페인트,리모델링/인테리어,,,건축자재,2,리모델링/인테리어 | 페인트,,legacy_theme,높음
090350,노루페인트,KOSPI,건설·인프라,페인트,,,,건축자재,1,페인트,,legacy_theme,높음
090355,노루페인트우,KOSPI,건설·인프라,페인트,,,,건축자재,1,페인트,,legacy_theme_inherited,중간
011420,갤럭시아에스엠,KOSPI,금융,STO(토큰증권 발행),NFT(대체불가토큰),,,레저용장비와제품,2,NFT(대체불가토큰) | STO(토큰증권 발행),,legacy_theme,높음
003690,코리안리,KOSPI,금융,생명보험,손해보험,,,손해보험,2,생명보험 | 손해보험,,legacy_theme,높음
032830,삼성생명,KOSPI,금융,생명보험,S7(삼성전자/SK하이닉스 등),,,생명보험,2,S7(삼성전자/SK하이닉스 등) | 생명보험,,legacy_theme,높음
085620,미래에셋생명,KOSPI,금융,생명보험,,,,생명보험,1,생명보험,,legacy_theme,높음
088350,한화생명,KOSPI,금융,생명보험,인터넷은행,야놀자(Yanolja),,생명보험,3,생명보험 | 야놀자(Yanolja) | 인터넷은행,,legacy_theme,높음
000370,한화손해보험,KOSPI,금융,손해보험,,,,손해보험,1,손해보험,,legacy_theme,높음
000400,롯데손해보험,KOSPI,금융,손해보험,,,,손해보험,1,손해보험,,legacy_theme,높음
000540,흥국화재,KOSPI,금융,손해보험,,,,손해보험,1,손해보험,,legacy_theme,높음
000545,흥국화재우,KOSPI,금융,손해보험,,,,손해보험,1,손해보험,,legacy_theme_inherited,중간
000810,삼성화재,KOSPI,금융,손해보험,,,,손해보험,3,밸류업(25년 기업가치 제고계획 발표) | 손해보험 | 코리아 밸류업 지수(Korea Value-up Index),밸류업(25년 기업가치 제고계획 발표) | 코리아 밸류업 지수(Korea Value-up Index),legacy_theme,높음
000815,삼성화재우,KOSPI,금융,손해보험,,,,손해보험,3,밸류업(25년 기업가치 제고계획 발표) | 손해보험 | 코리아 밸류업 지수(Korea Value-up Index),밸류업(25년 기업가치 제고계획 발표) | 코리아 밸류업 지수(Korea Value-up Index),legacy_theme_inherited,중간
001450,현대해상,KOSPI,금융,손해보험,,,,손해보험,1,손해보험,,legacy_theme,높음
005830,DB손해보험,KOSPI,금융,손해보험,,,,손해보험,3,밸류업(25년 기업가치 제고계획 발표) | 손해보험 | 코리아 밸류업 지수(Korea Value-up Index),밸류업(25년 기업가치 제고계획 발표) | 코리아 밸류업 지수(Korea Value-up Index),legacy_theme,높음
031210,서울보증보험,KOSPI,금융,손해보험,,,,손해보험,2,밸류업(25년 기업가치 제고계획 발표) | 손해보험,밸류업(25년 기업가치 제고계획 발표),legacy_theme,높음
244920,에이플러스에셋,KOSPI,금융,업종:손해보험,,,,손해보험,0,,,industry_fallback,중간
006220,제주은행,KOSPI,금융,은행,,,,은행,1,은행,,legacy_theme,높음
024110,기업은행,KOSPI,금융,은행,,,,은행,2,밸류업(24년 기업가치 제고계획 발표) | 은행,밸류업(24년 기업가치 제고계획 발표),legacy_theme,높음
